FID,Shape,地名,区划码,县级,县级码,县级类,地级,地级码,地级类,省级,省级码,省级类,曾用名,备注,ENG_NAME
2584,面,云霄县,350622,云霄县,350622,县,漳州市,350600,地级市,福建省,350000,省, , ,Yunxiao
2585,面,云岩区,520103,云岩区,520103,市辖区,贵阳市,520100,地级市,贵州省,520000,省, , ,Yunyan
2586,面,云阳县,500235,云阳县,500235,县,不统计,0,不统计,重庆市,500000,直辖市, , ,Yunyang
2587,面,郧西县,420322,郧西县,420322,县,十堰市,420300,地级市,湖北省,420000,省, , ,Yunxi
2588,面,郧阳区,420304,郧阳区,420304,市辖区,十堰市,420300,地级市,湖北省,420000,省,郧县,2014年撤销郧县，设立郧阳区,Yunyang
2589,面,筠连县,511527,筠连县,511527,县,宜宾市,511500,地级市,四川省,510000,省, , ,Junlian
2590,面,运河区,130903,运河区,130903,市辖区,沧州市,130900,地级市,河北省,130000,省, , ,Yunhe
2591,面,郓城县,371725,郓城县,371725,县,菏泽市,371700,地级市,山东省,370000,省, , ,Yuncheng
2592,面,杂多县,632722,杂多县,632722,县,玉树藏族自治州,632700,自治州,青海省,630000,省, , ,Zaduo
2593,面,赞皇县,130129,赞皇县,130129,县,石家庄市,130100,地级市,河北省,130000,省, , ,Zanhuang
2594,面,枣强县,131121,枣强县,131121,县,衡水市,131100,地级市,河北省,130000,省, , ,Zaoqiang
2595,面,枣阳市,420683,枣阳市,420683,县级市,襄阳市,420600,地级市,湖北省,420000,省, , ,Zaoyang
2596,面,泽库县,632323,泽库县,632323,县,黄南藏族自治州,632300,自治州,青海省,630000,省, , ,Zeku
2597,面,泽普县,653124,泽普县,653124,县,喀什地区,653100,地区,新疆维吾尔自治区,650000,自治区, , ,Zepu
2598,面,泽州县,140525,泽州县,140525,县,晋城市,140500,地级市,山西省,140000,省, , ,Zezhou
2599,面,增城区,440118,增城区,440118,市辖区,广州市,440100,地级市,广东省,440000,省,增城市,2014年撤销增城市，设立增城区,Zengcheng
2600,面,扎赉诺尔区,150703,扎赉诺尔区,150703,市辖区,呼伦贝尔市,150700,地级市,内蒙古自治区,150000,自治区, , ,Zhalainuoer
2601,面,扎赉特旗,152223,扎赉特旗,152223,旗,兴安盟,152200,盟,内蒙古自治区,150000,自治区, , ,Zhalaite
2602,面,扎兰屯市,150783,扎兰屯市,150783,县级市,呼伦贝尔市,150700,地级市,内蒙古自治区,150000,自治区, , ,Zhalantun
2603,面,扎鲁特旗,150526,扎鲁特旗,150526,旗,通辽市,150500,地级市,内蒙古自治区,150000,自治区, , ,Zhalute
2604,面,扎囊县,540521,扎囊县,540521,县,山南市,540500,地级市,西藏自治区,540000,自治区, , ,Zhanang
2605,面,札达县,542522,札达县,542522,县,阿里地区,542500,地区,西藏自治区,540000,自治区, , ,Zhada
2606,面,柞水县,611026,柞水县,611026,县,商洛市,611000,地级市,陕西省,610000,省, , ,Zhashui
2607,面,沾化区,371603,沾化区,371603,市辖区,滨州市,371600,地级市,山东省,370000,省,沾化县,2014年撤销沾化县，设立沾化区,Zhanhua
2608,面,沾益区,530303,沾益区,530303,市辖区,曲靖市,530300,地级市,云南省,530000,省,沾益县,2016年撤销沾益县，设立沾益区,Zhanyi
2609,面,站前区,210802,站前区,210802,市辖区,营口市,210800,地级市,辽宁省,210000,省, , ,Zhanqian
2610,面,湛河区,410411,湛河区,410411,市辖区,平顶山市,410400,地级市,河南省,410000,省, , ,Zhanhe
2611,面,张北县,130722,张北县,130722,县,张家口市,130700,地级市,河北省,130000,省, , ,Zhangbei
2612,面,张店区,370303,张店区,370303,市辖区,淄博市,370300,地级市,山东省,370000,省, , ,Zhangdian
2613,面,张家川回族自治县,620525,张家川回族自治县,620525,自治县,天水市,620500,地级市,甘肃省,620000,省, , ,Zhangjiachuanhuizu
2614,面,张家港市,320582,张家港市,320582,县级市,苏州市,320500,地级市,江苏省,320000,省, , ,Zhangjiagang
2615,面,张湾区,420303,张湾区,420303,市辖区,十堰市,420300,地级市,湖北省,420000,省, , ,Zhangwan
2616,面,章贡区,360702,章贡区,360702,市辖区,赣州市,360700,地级市,江西省,360000,省, , ,Zhanggong
2617,面,章丘区,370114,章丘区,370114,市辖区,济南市,370100,地级市,山东省,370000,省,章丘市,2016年撤销章丘市，设立章丘区,Zhangqiu
2618,面,彰武县,210922,彰武县,210922,县,阜新市,210900,地级市,辽宁省,210000,省, , ,Zhangwu
2619,面,漳平市,350881,漳平市,350881,县级市,龙岩市,350800,地级市,福建省,350000,省, , ,Zhangping
2620,面,漳浦县,350623,漳浦县,350623,县,漳州市,350600,地级市,福建省,350000,省, , ,Zhangpu
2621,面,漳县,621125,漳县,621125,县,定西市,621100,地级市,甘肃省,620000,省, , ,Zhangxian
2622,面,樟树市,360982,樟树市,360982,县级市,宜春市,360900,地级市,江西省,360000,省, , ,Zhangshu
2623,面,长白朝鲜族自治县,220623,长白朝鲜族自治县,220623,自治县,白山市,220600,地级市,吉林省,220000,省, , ,Changbaichaoxianzu
2624,面,长丰县,340121,长丰县,340121,县,合肥市,340100,地级市,安徽省,340000,省, , ,Changfeng
2625,面,长葛市,411082,长葛市,411082,县级市,许昌市,411000,地级市,河南省,410000,省, , ,Changge
2626,面,长海县,210224,长海县,210224,县,大连市,210200,地级市,辽宁省,210000,省, , ,Changhai
2627,面,长乐区,350112,长乐区,350112,市辖区,福州市,350100,地级市,福建省,350000,省,长乐市,2017年撤销长乐市，设立长乐区,Changle
2628,面,长岭县,220722,长岭县,220722,县,松原市,220700,地级市,吉林省,220000,省, , ,Changling
2629,面,长宁区,310105,长宁区,310105,市辖区,不统计,0,不统计,上海市,310000,直辖市, , ,Changning
2630,面,长宁县,511524,长宁县,511524,县,宜宾市,511500,地级市,四川省,510000,省, , ,Changning
2631,面,长清区,370113,长清区,370113,市辖区,济南市,370100,地级市,山东省,370000,省,长清县,2001年撤销长清县，设立长清区,Changqing
2632,面,长沙县,430121,长沙县,430121,县,长沙市,430100,地级市,湖南省,430000,省, , ,Changsha
2633,面,长寿区,500115,长寿区,500115,市辖区,不统计,0,不统计,重庆市,500000,直辖市,长寿县,2001年撤销长寿县，设立长寿区,Changshou
2634,面,长顺县,522729,长顺县,522729,县,黔南布依族苗族自治州,522700,自治州,贵州省,520000,省, , ,Changshun
2635,面,长泰区,350605,长泰区,350605,市辖区,漳州市,350600,地级市,福建省,350000,省,长泰县,2021年撤销长泰县，设立长泰区,Changtai
2636,面,长汀县,350821,长汀县,350821,县,龙岩市,350800,地级市,福建省,350000,省, , ,Changting
2637,面,长武县,610428,长武县,610428,县,咸阳市,610400,地级市,陕西省,610000,省, , ,Changwu
2638,面,长兴县,330522,长兴县,330522,县,湖州市,330500,地级市,浙江省,330000,省, , ,Changxing
2639,面,长阳土家族自治县,420528,长阳土家族自治县,420528,自治县,宜昌市,420500,地级市,湖北省,420000,省, , ,Changyangtujiazu
2640,面,长垣市,410783,长垣市,410783,县级市,新乡市,410700,地级市,河南省,410000,省,长垣县,2019年撤销长垣县，设立长垣市,Changyuan
2641,面,长洲区,450405,长洲区,450405,市辖区,梧州市,450400,地级市,广西壮族自治区,450000,自治区,郊区,2003年撤销郊区，设立长洲区,Changzhou
2642,面,长子县,140428,长子县,140428,县,长治市,140400,地级市,山西省,140000,省, , ,Zhangzi
2643,面,招远市,370685,招远市,370685,县级市,烟台市,370600,地级市,山东省,370000,省, , ,Zhaoyuan
2644,面,昭化区,510811,昭化区,510811,市辖区,广元市,510800,地级市,四川省,510000,省,元坝区,2013年更名元坝区为昭化区,Zhaohua
2645,面,昭觉县,513431,昭觉县,513431,县,凉山彝族自治州,513400,自治州,四川省,510000,省, , ,Zhaojue
2646,面,昭平县,451121,昭平县,451121,县,贺州市,451100,地级市,广西壮族自治区,450000,自治区, , ,Zhaoping
2647,面,昭苏县,654026,昭苏县,654026,县,伊犁哈萨克自治州,654000,自治州,新疆维吾尔自治区,650000,自治区, , ,Zhaosu
2648,面,昭阳区,530602,昭阳区,530602,市辖区,昭通市,530600,地级市,云南省,530000,省,昭通市,2001年撤销昭通市，设立昭阳区,Zhaoyang
2649,面,召陵区,411104,召陵区,411104,市辖区,漯河市,411100,地级市,河南省,410000,省, ,2004年新设立召陵区,Shaoling
2650,面,诏安县,350624,诏安县,350624,县,漳州市,350600,地级市,福建省,350000,省, , ,Zhaoan
2651,面,赵县,130133,赵县,130133,县,石家庄市,130100,地级市,河北省,130000,省, , ,Zhaoxian
2652,面,肇东市,231282,肇东市,231282,县级市,绥化市,231200,地级市,黑龙江省,230000,省, , ,Zhaodong
2653,面,肇源县,230622,肇源县,230622,县,大庆市,230600,地级市,黑龙江省,230000,省, , ,Zhaoyuan
2654,面,肇州县,230621,肇州县,230621,县,大庆市,230600,地级市,黑龙江省,230000,省, , ,Zhaozhou
2655,面,柘城县,411424,柘城县,411424,县,商丘市,411400,地级市,河南省,410000,省, , ,Zhecheng
2656,面,柘荣县,350926,柘荣县,350926,县,宁德市,350900,地级市,福建省,350000,省, , ,Zherong
2657,面,贞丰县,522325,贞丰县,522325,县,黔西南布依族苗族自治州,522300,自治州,贵州省,520000,省, , ,Zhenfeng
2658,面,浈江区,440204,浈江区,440204,市辖区,韶关市,440200,地级市,广东省,440000,省, , ,Zhenjiang
2659,面,振安区,210604,振安区,210604,市辖区,丹东市,210600,地级市,辽宁省,210000,省, , ,Zhenan
2660,面,振兴区,210603,振兴区,210603,市辖区,丹东市,210600,地级市,辽宁省,210000,省, , ,Zhenxing
2661,面,镇安县,611025,镇安县,611025,县,商洛市,611000,地级市,陕西省,610000,省, , ,Zhenan
2662,面,镇巴县,610728,镇巴县,610728,县,汉中市,610700,地级市,陕西省,610000,省, , ,Zhenba
2663,面,镇海区,330211,镇海区,330211,市辖区,宁波市,330200,地级市,浙江省,330000,省, , ,Zhenhai
2664,面,镇康县,530924,镇康县,530924,县,临沧市,530900,地级市,云南省,530000,省, , ,Zhenkang
2665,面,镇赉县,220821,镇赉县,220821,县,白城市,220800,地级市,吉林省,220000,省, , ,Zhenlai
2666,面,镇宁布依族苗族自治县,520423,镇宁布依族苗族自治县,520423,自治县,安顺市,520400,地级市,贵州省,520000,省, , ,Zhenningbuyizuandmiaozu
2667,面,镇平县,411324,镇平县,411324,县,南阳市,411300,地级市,河南省,410000,省, , ,Zhenping
2668,面,镇坪县,610927,镇坪县,610927,县,安康市,610900,地级市,陕西省,610000,省, , ,Zhenping
2669,面,镇雄县,530627,镇雄县,530627,县,昭通市,530600,地级市,云南省,530000,省, , ,Zhenxiong
2670,面,镇沅彝族哈尼族拉祜族自治县,530825,镇沅彝族哈尼族拉祜族自治县,530825,自治县,普洱市,530800,地级市,云南省,530000,省, , ,Zhenyuanyizuandhanizulahuzu
2671,面,镇原县,621027,镇原县,621027,县,庆阳市,621000,地级市,甘肃省,620000,省, , ,Zhenyuan
2672,面,镇远县,522625,镇远县,522625,县,黔东南苗族侗族自治州,522600,自治州,贵州省,520000,省, , ,Zhenyuan
2673,面,蒸湘区,430408,蒸湘区,430408,市辖区,衡阳市,430400,地级市,湖南省,430000,省, ,2001年新设立蒸湘区,Zhengxiang
2674,面,正安县,520324,正安县,520324,县,遵义市,520300,地级市,贵州省,520000,省, , ,Zhengan
2675,面,正定县,130123,正定县,130123,县,石家庄市,130100,地级市,河北省,130000,省, , ,Zhengding
2676,面,正蓝旗,152530,正蓝旗,152530,旗,锡林郭勒盟,152500,盟,内蒙古自治区,150000,自治区, , ,Zhenglan
2677,面,正宁县,621025,正宁县,621025,县,庆阳市,621000,地级市,甘肃省,620000,省, , ,Zhengning
2678,面,正镶白旗,152529,正镶白旗,152529,旗,锡林郭勒盟,152500,盟,内蒙古自治区,150000,自治区, , ,Zhengxiangbai
2679,面,正阳县,411724,正阳县,411724,县,驻马店市,411700,地级市,河南省,410000,省, , ,Zhengyang
2680,面,政和县,350725,政和县,350725,县,南平市,350700,地级市,福建省,350000,省, , ,Zhenghe
2681,面,芝罘区,370602,芝罘区,370602,市辖区,烟台市,370600,地级市,山东省,370000,省, , ,Zhifu
2682,面,枝江市,420583,枝江市,420583,县级市,宜昌市,420500,地级市,湖北省,420000,省, , ,Zhijiang
2683,面,织金县,520524,织金县,520524,县,毕节市,520500,地级市,贵州省,520000,省, , ,Zhijin
2684,面,芷江侗族自治县,431228,芷江侗族自治县,431228,自治县,怀化市,431200,地级市,湖南省,430000,省, , ,Zhijiangdongzu
2685,面,志丹县,610625,志丹县,610625,县,延安市,610600,地级市,陕西省,610000,省, , ,Zhidan
2686,面,治多县,632724,治多县,632724,县,玉树藏族自治州,632700,自治州,青海省,630000,省, , ,Zhiduo
2687,面,中方县,431221,中方县,431221,县,怀化市,431200,地级市,湖南省,430000,省, , ,Zhongfang
2688,面,中江县,510623,中江县,510623,县,德阳市,510600,地级市,四川省,510000,省, , ,Zhongjiang
2689,面,中牟县,410122,中牟县,410122,县,郑州市,410100,地级市,河南省,410000,省, , ,Zhongmu
2690,面,中宁县,640521,中宁县,640521,县,中卫市,640500,地级市,宁夏回族自治区,640000,自治区, , ,Zhongning
2691,面,中山市,442000,不统计,0,不统计,中山市,442000,地级市,广东省,440000,省, , ,Zhongshan
2692,面,中阳县,141129,中阳县,141129,县,吕梁市,141100,地级市,山西省,140000,省, , ,Zhongyang
2693,面,中原区,410102,中原区,410102,市辖区,郑州市,410100,地级市,河南省,410000,省, , ,Zhongyuan
2694,面,中站区,410803,中站区,410803,市辖区,焦作市,410800,地级市,河南省,410000,省, , ,Zhongzhan
2695,面,忠县,500233,忠县,500233,县,不统计,0,不统计,重庆市,500000,直辖市, , ,Zhongxian
2696,面,钟楼区,320404,钟楼区,320404,市辖区,常州市,320400,地级市,江苏省,320000,省, , ,Zhonglou
2697,面,钟山区,520201,钟山区,520201,市辖区,六盘水市,520200,地级市,贵州省,520000,省, , ,Zhongshan
2698,面,钟山县,451122,钟山县,451122,县,贺州市,451100,地级市,广西壮族自治区,450000,自治区, , ,Zhongshan
2699,面,钟祥市,420881,钟祥市,420881,县级市,荆门市,420800,地级市,湖北省,420000,省, , ,Zhongxiang
2700,面,仲巴县,540232,仲巴县,540232,县,日喀则市,540200,地级市,西藏自治区,540000,自治区, , ,Zhongba
2701,面,舟曲县,623023,舟曲县,623023,县,甘南藏族自治州,623000,自治州,甘肃省,620000,省, , ,Zhouqu
2702,面,周村区,370306,周村区,370306,市辖区,淄博市,370300,地级市,山东省,370000,省, , ,Zhoucun
2703,面,周宁县,350925,周宁县,350925,县,宁德市,350900,地级市,福建省,350000,省, , ,Zhouning
2704,面,周至县,610124,周至县,610124,县,西安市,610100,地级市,陕西省,610000,省, , ,Zhouzhi
2705,面,珠晖区,430405,珠晖区,430405,市辖区,衡阳市,430400,地级市,湖南省,430000,省, ,2001年新设立珠晖区,Zhuhui
2706,面,诸城市,370782,诸城市,370782,县级市,潍坊市,370700,地级市,山东省,370000,省, , ,Zhucheng
2707,面,诸暨市,330681,诸暨市,330681,县级市,绍兴市,330600,地级市,浙江省,330000,省, , ,Zhuji
2708,面,竹山县,420323,竹山县,420323,县,十堰市,420300,地级市,湖北省,420000,省, , ,Zhushan
2709,面,竹溪县,420324,竹溪县,420324,县,十堰市,420300,地级市,湖北省,420000,省, , ,Zhuxi
2710,面,庄河市,210283,庄河市,210283,县级市,大连市,210200,地级市,辽宁省,210000,省, ,2004年新设立庄河市,Zhuanghe
2711,面,庄浪县,620825,庄浪县,620825,县,平凉市,620800,地级市,甘肃省,620000,省, , ,Zhuanglang
2712,面,准格尔旗,150622,准格尔旗,150622,旗,鄂尔多斯市,150600,地级市,内蒙古自治区,150000,自治区, , ,Zhungeer
2713,面,涿鹿县,130731,涿鹿县,130731,县,张家口市,130700,地级市,河北省,130000,省, , ,Zhuolu
2714,面,涿州市,130681,涿州市,130681,县级市,保定市,130600,地级市,河北省,130000,省, , ,Zhuozhou
2715,面,卓尼县,623022,卓尼县,623022,县,甘南藏族自治州,623000,自治州,甘肃省,620000,省, , ,Zhuoni
2716,面,卓资县,150921,卓资县,150921,县,乌兰察布市,150900,地级市,内蒙古自治区,150000,自治区, , ,Zhuozi
2717,面,资溪县,361028,资溪县,361028,县,抚州市,361000,地级市,江西省,360000,省, , ,Zixi
2718,面,资兴市,431081,资兴市,431081,县级市,郴州市,431000,地级市,湖南省,430000,省, , ,Zixing
2719,面,资阳区,430902,资阳区,430902,市辖区,益阳市,430900,地级市,湖南省,430000,省, , ,Ziyang
2720,面,资源县,450329,资源县,450329,县,桂林市,450300,地级市,广西壮族自治区,450000,自治区, , ,Ziyuan
2721,面,资中县,511025,资中县,511025,县,内江市,511000,地级市,四川省,510000,省, , ,Zizhong
2722,面,淄川区,370302,淄川区,370302,市辖区,淄博市,370300,地级市,山东省,370000,省, , ,Zichuan
2723,面,子长市,610681,子长市,610681,县级市,延安市,610600,地级市,陕西省,610000,省,子长县,2019年撤销子长县，设立子长市,Zichang
